as_of_date,market_id,sector,soft_target_class,lambda_value,lambda_score_h5,lambda_score_h21,lambda_score_h63
2020-05-12,US_EQ,Industrials,TARGETABLE,-0.7417066859146472,0.01532480075915732,0.0,0.0
2020-05-12,US_EQ,Technology,TARGETABLE,-0.6066177403477693,-0.1734489925261643,-0.2395667277989466,0.0
2020-05-13,US_EQ,Consumer Cyclical,TARGETABLE,0.6981046322001692,-0.11115633037020511,-0.3234951340187734,0.0
2020-05-13,US_EQ,Consumer Defensive,FRAGILE,-1.2436943379042942,0.02877939538927987,0.09573908545025822,0.0
2020-05-13,US_EQ,Consumer Defensive,TARGETABLE,-0.8205502733796539,0.028044411501463196,0.0,0.0
2020-05-13,US_EQ,Financial Services,TARGETABLE,-0.1157214983926215,-0.1791175148278263,0.0,0.0
2020-05-13,US_EQ,Healthcare,FRAGILE,-0.5077415599661971,0.0371817483627756,-0.28768764106713574,0.0
2020-05-13,US_EQ,Healthcare,TARGETABLE,-0.1383505446037179,-0.21872937399780504,0.0,0.0
2020-05-13,US_EQ,Industrials,TARGETABLE,-0.7336068898444184,0.04670644950712288,0.0,0.0
2020-05-13,US_EQ,Technology,TARGETABLE,-0.6253682270622108,-0.14963598299622338,-0.1660095934311986,0.0
2020-05-14,US_EQ,Consumer Cyclical,TARGETABLE,0.7099205427336565,-0.02426742681490568,0.43810778117383065,0.0
2020-05-14,US_EQ,Consumer Defensive,FRAGILE,-1.2179356857485524,0.04375880204804794,0.04380373631198764,0.0
2020-05-14,US_EQ,Consumer Defensive,TARGETABLE,-0.8249378589864387,0.012774170689265008,0.0,0.0
2020-05-14,US_EQ,Financial Services,TARGETABLE,-0.1652347847964859,-0.17861961157551687,0.0,0.0
2020-05-14,US_EQ,Healthcare,FRAGILE,-0.4566920029420059,0.02963059302871074,-0.18990021185403821,0.0
2020-05-14,US_EQ,Healthcare,TARGETABLE,-0.1762495951282611,-0.18714512117255983,0.0,0.0
2020-05-14,US_EQ,Industrials,TARGETABLE,-0.7346922945828596,0.025722068349870897,0.0,0.0
2020-05-14,US_EQ,Real Estate,TARGETABLE,-0.7670362248369649,-0.032162485819641096,0.0,0.0
2020-05-14,US_EQ,Technology,TARGETABLE,-0.6337493971819996,-0.07348471781786847,1.1553761692407372,0.0
2020-05-15,US_EQ,Communication Services,TARGETABLE,-0.9122045124694996,0.06432924615708002,0.0,0.0
2020-05-15,US_EQ,Consumer Cyclical,TARGETABLE,0.7012960622454636,-0.11786638574928388,0.40808468913770835,0.0
2020-05-15,US_EQ,Consumer Defensive,FRAGILE,-1.1993011614719793,0.04375880204804794,0.13669166516737286,0.0
2020-05-15,US_EQ,Consumer Defensive,TARGETABLE,-0.8401829311507377,0.01518427054068694,0.0,0.0
2020-05-15,US_EQ,Financial Services,TARGETABLE,-0.1928694676902969,-0.19796550479920294,0.0,0.0
2020-05-15,US_EQ,Healthcare,FRAGILE,-0.4039273675283633,0.0012304084995847786,-0.2566513450990589,0.0
2020-05-15,US_EQ,Healthcare,TARGETABLE,-0.1925923927852212,-0.09902987689239331,0.0,0.0
2020-05-15,US_EQ,Industrials,TARGETABLE,-0.7289588150489297,-0.17361075921634894,0.0,0.0
2020-05-15,US_EQ,Real Estate,TARGETABLE,-0.783226795616206,-0.019225956232979846,0.0,0.0
2020-05-15,US_EQ,Technology,TARGETABLE,-0.6414717533636808,-0.03381265531015232,0.0,0.0
2020-05-18,US_EQ,Communication Services,TARGETABLE,-0.9363990954998872,-0.12582333090571407,0.0,0.0
2020-05-18,US_EQ,Consumer Cyclical,TARGETABLE,0.7443425100520591,-0.02916956917474567,0.20267278641512954,0.0
2020-05-18,US_EQ,Consumer Defensive,FRAGILE,-1.1886963942311792,0.04375880204804794,0.1370483110779792,0.0
2020-05-18,US_EQ,Consumer Defensive,TARGETABLE,-0.8565797517174798,0.0071228654321113805,0.0,0.0
2020-05-18,US_EQ,Financial Services,TARGETABLE,-0.2198682695572091,-0.1979655047992029,0.0,0.0
2020-05-18,US_EQ,Healthcare,FRAGILE,-0.3516316104626865,0.0003763497048417941,-0.2933492347502928,0.0
2020-05-18,US_EQ,Healthcare,TARGETABLE,-0.2170176415009392,-0.16779922794887378,0.0,0.0
2020-05-18,US_EQ,Industrials,TARGETABLE,-0.7237713811848978,0.031287031110469044,0.0,0.0
2020-05-18,US_EQ,Real Estate,TARGETABLE,-0.7866454000219092,-0.019225956232979846,0.0,0.0
2020-05-18,US_EQ,Technology,TARGETABLE,-0.6551963125364944,-0.03381265531015232,0.0,0.0
2020-05-19,US_EQ,Communication Services,TARGETABLE,-0.9621079268482976,-0.12582333090571407,0.0,0.0
2020-05-19,US_EQ,Consumer Cyclical,TARGETABLE,0.7630483289785011,-0.027617690274138962,0.22323575705282217,0.0
2020-05-19,US_EQ,Consumer Defensive,FRAGILE,-1.1556505797348673,0.0486857202725135,0.0,0.0
2020-05-19,US_EQ,Consumer Defensive,TARGETABLE,-0.8738660725332048,0.002815771916655496,0.0,0.0
2020-05-19,US_EQ,Financial Services,TARGETABLE,-0.2595141898341042,-0.21959493811759206,0.0,0.0
2020-05-19,US_EQ,Healthcare,FRAGILE,-0.3181428856567164,-0.010487439289341205,-0.24735697314874155,0.0
2020-05-19,US_EQ,Healthcare,TARGETABLE,-0.2328048121662135,-0.09902987689239331,0.0,0.0
2020-05-19,US_EQ,Industrials,TARGETABLE,-0.7228959408427285,-0.19425643952407934,0.0,0.0
2020-05-19,US_EQ,Real Estate,TARGETABLE,-0.7986282763441899,-0.032214279566021076,0.0,0.0
2020-05-19,US_EQ,Technology,TARGETABLE,-0.657033878911742,-0.024270515987921848,0.0,0.0
2020-05-20,US_EQ,Communication Services,TARGETABLE,-1.003196974207382,-0.12582333090571418,0.0,0.0
2020-05-20,US_EQ,Consumer Cyclical,TARGETABLE,0.7190660654189779,-0.1866357368057644,0.1494409626565535,0.0
2020-05-20,US_EQ,Consumer Defensive,FRAGILE,-1.166445657482295,0.007660892920435147,0.0,0.0
2020-05-20,US_EQ,Consumer Defensive,TARGETABLE,-0.9301487312939049,-0.044337027925782424,0.0,0.0
2020-05-20,US_EQ,Financial Services,TARGETABLE,-0.3025809897090844,-0.22590455098046347,0.0,0.0
2020-05-20,US_EQ,Healthcare,FRAGILE,-0.2696572863991637,0.09277606884986639,-0.22917048418850255,0.0
2020-05-20,US_EQ,Healthcare,TARGETABLE,-0.2748701404814879,-0.1689212815992745,0.0,0.0
2020-05-20,US_EQ,Industrials,TARGETABLE,-0.7488893592299688,-0.052272489424024404,0.0,0.0
2020-05-20,US_EQ,Real Estate,TARGETABLE,-0.8572284302298498,-0.07262474806855623,0.0,0.0
2020-05-20,US_EQ,Technology,TARGETABLE,-0.6379779550393544,0.0613281307178456,0.0,0.0
2020-05-21,US_EQ,Basic Materials,TARGETABLE,-0.1144927791144236,-0.026460775804479558,0.0,0.0
2020-05-21,US_EQ,Communication Services,TARGETABLE,-0.9894898625478946,0.06432924615708002,0.0,0.0
2020-05-21,US_EQ,Consumer Cyclical,TARGETABLE,0.7483574514319816,-0.025819305715512386,0.05193474597465997,0.0
2020-05-21,US_EQ,Consumer Defensive,FRAGILE,-1.1667767110090168,0.0027339746959693656,0.0,0.0
2020-05-21,US_EQ,Consumer Defensive,TARGETABLE,-0.9343217120841152,-0.0011309162043331433,0.0,0.0
2020-05-21,US_EQ,Financial Services,TARGETABLE,-0.331545826934444,-0.20245970454663742,0.0,0.0
